housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
24.620512769355848,19.414465622254216,12.257714679133125,17.86204912704646,13.108009936187397,1.4765785689763666,<1H OCEAN
24.133441293341143,10.992056452908482,7.209101110428564,10.458055201910284,7.840341005705565,1.2527386458992675,NEAR BAY
15.444735279088695,18.770683913838944,12.699477745248855,16.647461522247433,13.414376238539942,1.503901621900902,<1H OCEAN
4.725720963254659,22.595329317589197,13.159323134558106,18.647398355640973,13.989875097706223,1.6980821407724371,NEAR OCEAN
21.66327538778403,17.36491157174973,10.489475222131277,15.996545164954837,11.154160799124574,1.4902485290405365,<1H OCEAN
4.725720963254659,25.893228556674547,16.613296856525842,22.463618136733743,17.17310707072994,1.2254820146654113,<1H OCEAN
25.10541571855597,20.64180790641433,13.22937532785746,19.480638703848676,14.145384095394252,1.1922352251606945,NEAR BAY
7.980827650907333,23.448969937615633,14.549733745314851,16.696531260016478,12.725258965103732,1.41130738490679,INLAND
18.0930425819514,18.554732410053536,11.598922424724055,16.91543616538791,12.44977269451991,1.0319251033077588,INLAND
1.7693277820707587,15.141830242625533,8.805991885936116,11.05688786977762,8.009505232048328,1.5177373361870785,INLAND
2.5563002907697525,15.35611648564061,9.0149364930687,11.587549603100396,8.53485268805901,1.3521589023100173,INLAND
16.51524124828983,23.073304334723293,14.39186980708116,22.05454141680506,15.823868387544485,1.3851019022410562,NEAR BAY
15.444735279088695,20.004489347221142,12.885326300631984,19.227285800485085,13.743502223304167,1.246209795761109,INLAND
18.61212775946677,23.422390726171226,13.580060226934501,18.69187827373695,14.663072292178722,1.666187282746451,NEAR BAY
7.354885271790876,26.45393686171212,17.25346537342045,23.3952412958204,18.43487473628842,1.2921138282810858,INLAND
21.16177165332299,21.050408962992154,13.404047534612348,18.618944819839054,14.687794171714495,1.3968145580858988,NEAR OCEAN
22.658582011713033,15.130895751765616,10.361005340002343,17.947915337805913,10.807438482289152,1.2757971542185447,<1H OCEAN
20.150632231241854,22.87760158213489,14.766643247837063,20.308764226638722,15.573199735022275,1.425539255617751,NEAR OCEAN
14.357652724305408,20.361232019503525,13.736206574154233,16.79355568173533,12.690131932046842,1.2129833977012514,INLAND
21.16177165332299,19.207649618852038,11.598922424724055,17.267902207600052,12.236389353940174,1.3090860091271959,<1H OCEAN
17.044742128012903,22.683692662091808,13.55114733957628,20.366579140623564,14.226038364376867,1.4925781846002175,<1H OCEAN
14.357652724305408,18.267000922469055,11.717268358658307,15.960009821151086,12.375459040235308,1.2083227526709224,INLAND
23.64413960098605,19.037458639412986,11.223952114455225,15.88628292830629,11.86437163741183,1.5223456278544005,NEAR BAY
10.39358234134551,26.059621936148268,17.17470454631475,21.851175757119044,17.61299089731402,1.0659665502028715,INLAND
6.717913188524821,25.47403638806991,16.201228847836337,14.754159320524403,12.510902133384866,1.268604306611075,NEAR OCEAN
27.024473111874542,20.82581104265139,12.901874552949275,17.61185129097883,13.596304093997924,1.351461484142526,<1H OCEAN
22.162185116020062,22.488277165555065,14.360965784975091,12.410630172039303,9.369111380286627,1.0036155445626873,INLAND
21.66327538778403,19.586058661643406,12.276574339146796,16.620036564364067,13.108009936187397,1.3503530739563356,<1H OCEAN
25.58820876332156,19.131601995249074,11.685297132146871,14.131302725672871,11.738742458717146,1.671130436276647,<1H OCEAN
20.65758778171317,22.896056005628495,14.041513424699597,21.38341318376982,15.146651737585275,1.5321041439653966,<1H OCEAN
3.305996088150214,34.59164683949345,22.044966796568065,29.90580586117015,24.058198335526455,1.6477705344089557,NEAR OCEAN
17.044742128012903,25.679685569739984,19.517855117839428,25.70657740873766,20.76473384057797,1.0950626019030498,NEAR BAY
10.977616881642048,23.195172570145896,12.860398147418627,19.658835906797844,13.635937000315627,1.8227741582625596,<1H OCEAN
23.15254269619455,17.790431092173694,11.770059836700902,19.30534173077843,12.619170191659258,0.8728999269066646,INLAND
17.044742128012903,19.678092165471156,11.791006582145464,15.929397506542161,12.375459040235308,1.4117195159352254,NEAR OCEAN
7.354885271790876,20.093564898499043,12.064821606772705,19.860235689428627,12.783292190983483,1.4533065847729318,NEAR OCEAN
19.640807539748387,17.556027594442774,11.717268358658307,16.223064566476737,12.771736125960622,1.1794377114612187,INLAND
21.16177165332299,17.289799542233286,10.243392199743313,14.181081340579944,10.506763794304188,1.6183984783925927,<1H OCEAN
15.981963583448021,18.779653317955997,13.143620665067898,20.395320474491133,14.090979390085804,1.0450014297883916,INLAND
29.380774421156165,20.832453445066204,13.77103784334659,18.186188165976716,14.629948122342322,1.3151673825141088,NEAR BAY
14.357652724305408,16.698991692839495,12.699477745248855,18.103298327146284,13.321117358991234,0.9816073958091667,NEAR OCEAN
20.150632231241854,17.435429237673826,10.84008566235917,15.892460690742542,11.279911240415018,1.4489483654005062,<1H OCEAN
12.692051514711967,22.334740261264702,13.08030734680798,18.90232494053216,13.849048457736444,1.5760436855966216,<1H OCEAN
15.981963583448021,19.3434892197941,11.717268358658307,17.425138235976565,12.44977269451991,1.344581247856045,<1H OCEAN
26.547685576544875,21.481676161821248,13.404047534612348,19.09907649566837,14.46147273697561,1.3615565062097428,<1H OCEAN
29.380774421156165,15.81030947698048,10.029149478285856,14.214023961506019,11.681878193289197,1.2012572932115058,NEAR OCEAN
29.380774421156165,21.572143680545476,13.182783916496458,17.101709113207267,14.401343087968442,1.2393397375740645,INLAND
26.068947676046907,19.27175445443828,11.042424456608716,15.904797621561116,12.027147943819388,1.6613964006812079,<1H OCEAN
22.162185116020062,21.43907222447561,13.190579575571377,17.92542446953384,14.072729216053329,1.5974945983520936,<1H OCEAN
19.128009749992362,21.25569664971759,14.11997786108953,19.41540039452084,15.326769648592046,0.9713425640551797,INLAND
21.66327538778403,5.73524983294257,3.1508801921125884,7.06859850372395,3.8069653157815613,1.136409033591889,INLAND
13.252256939261265,21.898483313607265,12.818565472199339,19.941984379194214,13.635937000315627,1.6401458074882465,<1H OCEAN
26.068947676046907,20.81694486915574,15.117087712919037,18.73207072319903,15.965589733313033,1.1477592686108267,NEAR OCEAN
10.39358234134551,12.703230029964487,7.592497846324334,10.627794287841418,7.515210490076547,1.3185859919636886,INLAND
19.128009749992362,17.050917159858695,11.103772420113978,19.257121625844242,12.18487463419859,1.3810118505378415,<1H OCEAN
17.570626505468528,23.605059315644173,14.20367138102877,20.627573821723285,15.544713750998145,1.559213866192173,INLAND
14.903367168186387,22.302206469555394,14.501656996356218,20.655340850480034,15.608624089312485,1.225593499012075,INLAND
18.61212775946677,21.148489726781705,14.941899980123234,21.888060680209723,15.992226990253988,1.2216797905091799,<1H OCEAN
9.802497571264706,24.528949530638744,15.286866976548868,21.650608311542666,16.397701046385816,1.3934123336031896,INLAND
15.981963583448021,19.430739014460265,13.032283316439162,17.21297219486208,13.226247143134561,1.062410669298733,INLAND
25.58820876332156,18.66816210197443,11.533040620090285,16.158337456128955,12.312708594796401,1.2249428959930788,NEAR BAY
12.126443927677814,22.223913912449536,14.21642945054113,20.90675529880476,15.214821801848457,1.3503530739563356,NEAR OCEAN
7.354885271790876,16.911800044038927,10.375476052015244,14.311713208686388,10.561257889518236,1.2631678709094623,INLAND
15.981963583448021,22.87256087966616,12.901874552949275,19.662355713645937,13.980594411075186,1.6384186935936893,<1H OCEAN
11.555093280194635,15.308615840716277,9.598533286345177,13.43044411568648,10.065865964001066,1.2427841531907466,NEAR OCEAN
9.802497571264706,22.367134536920418,15.09549297582509,19.70795942056117,15.938839737819649,1.2437235554034167,NEAR BAY
24.620512769355848,16.140172662284495,11.212080756272993,18.001590786538138,11.919214638089441,0.8217311660887607,<1H OCEAN
20.65758778171317,18.833213708429383,12.612580065731636,17.252966862101566,13.258053568960694,1.3690010271170256,<1H OCEAN
6.717913188524821,19.48470170411205,13.901282266835155,17.040210264771638,11.836724578441652,1.3497905078186756,INLAND
16.51524124828983,26.53715109813397,17.125431349496083,18.045998383521653,13.980594411075186,1.3434141669000284,INLAND
11.555093280194635,20.79695555739811,13.701136474906312,16.008675740016947,14.478539614002118,1.2448057387848093,<1H OCEAN
21.66327538778403,18.289596270851714,11.01764185056254,17.081274013362552,11.681878193289197,1.407917203651823,<1H OCEAN
21.16177165332299,19.904148553564895,12.369757189961645,18.098907705616362,13.414376238539942,1.2299076471979589,NEAR BAY
21.66327538778403,23.57900193345766,16.410883539454986,19.77410344986486,16.73197185166708,1.077152301369449,NEAR OCEAN
21.66327538778403,18.868679545667753,11.780545214257746,16.452953602568012,12.678370950653475,1.470077485967135,<1H OCEAN
24.620512769355848,21.348992120281654,14.644609352973761,21.31021871120068,15.501737335462131,1.1553133589674327,<1H OCEAN
26.547685576544875,18.918597917824762,16.170013231963008,22.857799081419884,16.936134128938114,1.0295653502742261,<1H OCEAN
25.10541571855597,18.149519729787187,11.24759948164536,15.633914892992044,12.425119122174483,1.3117944456625017,INLAND
15.444735279088695,16.2580636605774,10.559186177144802,13.698216993260456,11.264370091331955,1.223658312076973,<1H OCEAN
24.133441293341143,12.983524148863042,8.69698193837981,12.535576066155123,9.41610220477586,1.0105866053640657,INLAND
20.65758778171317,19.123098412574695,12.647527659333033,18.586283765087714,13.485836695289287,1.0180231440581073,INLAND
24.620512769355848,17.982673642448894,11.363978506268326,17.142388083036554,12.350449913122818,1.3712225955312292,<1H OCEAN
9.802497571264706,18.979744709355373,10.361005340002343,15.904797621561116,11.106145433218986,1.8496761164218654,INLAND
7.980827650907333,20.001998555139544,12.79329193280795,16.24060155632411,13.383465081200319,1.0763562611122457,INLAND
7.354885271790876,22.23854172676174,13.411505464335216,19.487851220623437,14.136352360502656,1.6484012820548137,INLAND
21.16177165332299,18.827284087131765,12.742346204897942,17.97480617038741,13.536321412415537,1.3363334688973973,<1H OCEAN
22.658582011713033,18.75570756873599,11.853277512893275,18.906235807796126,13.05340282830289,1.1857399803172615,<1H OCEAN
22.162185116020062,20.47620486847643,12.488216773505812,17.507172139609892,13.5763815652348,1.1794377114612187,INLAND
13.252256939261265,18.877516207860182,11.863574255539524,17.663580739151417,12.19780178379502,1.0676067451516413,INLAND
10.977616881642048,24.43841572020809,17.03339879542996,21.408590844906726,17.644086457415177,1.2793541605658227,NEAR OCEAN
13.807365639704402,15.901727487549094,9.598533286345177,14.463026225898055,10.262845513205317,0.9073968204707229,INLAND
26.068947676046907,18.794575109556387,12.267153959820797,16.777486592894547,12.976013945148075,1.2563405562014116,<1H OCEAN
9.802497571264706,21.528054655053857,12.55080255158397,18.02383085686239,13.086233114797501,1.7498542047793075,INLAND
9.802497571264706,18.31532249519109,12.113796857468747,14.865162382321605,12.523042777310303,1.0849675088887045,<1H OCEAN
21.16177165332299,19.75341690662109,10.92977360673369,15.336850027792703,11.507269914701748,1.8174745955293397,NEAR BAY
22.162185116020062,17.751969058341878,11.488577573834705,17.747375465679198,12.510902133384866,1.316951277527661,<1H OCEAN
18.0930425819514,22.059228042494944,13.267870774737203,19.257121625844242,14.172394512959992,1.5956121215725152,NEAR OCEAN
25.58820876332156,19.43886099486572,12.87703107424733,17.116993481077824,13.086233114797501,1.13435491723626,<1H OCEAN
7.980827650907333,25.10446623589452,17.636260458606046,22.30545600209047,18.768544630864934,1.0251244097577137,INLAND
17.044742128012903,18.15610343529773,12.123530417535886,16.35054300972175,12.783292190983483,0.730317373321676,INLAND
20.150632231241854,15.781134823601157,9.05537463370228,13.017371836595649,9.273540449776515,1.470077485967135,<1H OCEAN
11.555093280194635,22.046120327671783,15.507128047258664,18.9374450827147,15.692827514305264,1.2161029894480981,INLAND
23.64413960098605,18.324943328238295,10.967649327653211,16.275528705695237,11.738742458717146,1.5310503621598839,<1H OCEAN
26.547685576544875,21.071844744123442,13.887726489973252,18.843400392909466,14.720596913154708,0.8468331168881431,INLAND
22.162185116020062,23.319926527113495,14.273460384836998,19.46980643770202,14.850025877324748,1.6003365435056705,<1H OCEAN
3.305996088150214,24.5887526464355,14.8067153874101,20.67072323420357,16.110728435359867,1.688013081141718,INLAND
17.044742128012903,24.61984031780566,14.99725094558515,19.985889540459155,15.80335921728571,1.6326606772724552,NEAR OCEAN
23.15254269619455,19.575460670541382,14.15877202551506,16.509138590064094,14.850025877324748,1.3891074566865107,NEAR OCEAN
17.570626505468528,19.332502923824595,12.104042931290696,19.271993111583534,12.678370950653475,1.208933438907613,INLAND
21.16177165332299,16.5811865060628,11.832614440712492,19.72193425347024,12.547240035825062,1.0265659221977281,<1H OCEAN
22.658582011713033,18.250812500071692,12.025266500587492,18.23372199456359,12.595302580618013,0.8782678771215711,INLAND
20.65758778171317,19.835580970893496,11.81185778766595,15.241346574092235,12.158922261721386,1.8014048973894052,<1H OCEAN
19.640807539748387,26.565071209503547,18.901395294079528,22.975918247953953,20.542075331138957,1.3237817564639882,<1H OCEAN
16.51524124828983,19.997014271401678,13.389098361562297,18.69590791350327,14.46147273697561,1.3584750352584727,<1H OCEAN
29.380774421156165,10.394704348582955,5.611252814263704,8.841249773499092,6.259432364764339,1.2151215030361087,INLAND
12.126443927677814,22.456397872223643,13.580060226934501,19.15592331479819,14.452920589003947,1.5240175328768615,NEAR OCEAN
24.133441293341143,16.284934533385705,10.13766677490275,15.761402547253061,10.892317156328224,1.0076821757443386,INLAND
17.044742128012903,22.762526937241322,15.084663700814843,20.60900587548801,15.789649073518675,1.245868070944928,NEAR BAY
26.068947676046907,19.188016711834983,11.653099264457863,16.931165103231784,12.425119122174483,1.516875677226615,<1H OCEAN
20.65758778171317,21.37572277229523,13.54389325583771,19.003311365721654,14.588279695226172,1.2547994151098383,INLAND
29.380774421156165,10.810844474380277,7.105907438369857,9.601532255546058,5.245842976460425,1.357349259111599,NEAR BAY
17.044742128012903,17.931751782622403,11.663857295564902,14.754159320524403,11.55150337073503,0.7161157310727008,INLAND
21.66327538778403,19.66240322373755,13.389098361562297,22.939042131214123,14.252674483579762,1.2147436027194867,NEAR OCEAN
15.981963583448021,25.469165495597334,15.833992613489812,23.121808904258533,17.19524336406045,1.5126755838355104,<1H OCEAN
15.981963583448021,22.58835541455371,12.852060336532034,18.310801405875512,13.393788063059135,1.8063041042694132,NEAR BAY
14.903367168186387,18.604025901900688,12.074657978580147,15.289289501749998,11.808924582929361,0.9776235408814076,INLAND
25.58820876332156,19.80232074205054,12.975655990459332,17.943423137466336,13.362760910427182,1.4279767192897943,NEAR OCEAN
14.357652724305408,27.75603067774998,16.075343455653343,23.069673119476015,17.32113044625141,1.9112935902112973,NEAR OCEAN
6.068579840189511,19.47932481266429,12.171896084600547,17.18785095375562,12.953697149002997,1.2762257546339846,INLAND
29.380774421156165,20.832453445066204,12.893607442068957,16.333311416014226,13.753179436998224,1.2809550105372105,INLAND
21.16177165332299,19.92181412913748,14.02832026851918,22.023588899831037,15.244876023282092,0.9969672349897624,<1H OCEAN
14.357652724305408,22.78636000920182,14.632841363162003,19.283126535202204,15.40758187206781,1.1526315888654506,<1H OCEAN
4.027264866214044,20.49015469462275,13.784904304793073,17.705609119440584,14.305581655520545,1.537821627534773,<1H OCEAN
22.658582011713033,21.732229696849693,13.04031992265107,17.802662762043838,13.924590313119566,1.385690090585105,INLAND
18.0930425819514,18.099923994967412,11.128072812545033,13.680166432522768,10.925846166254221,1.619120677580993,<1H OCEAN
12.126443927677814,23.591274928295665,14.673916993561939,20.149077472269568,15.864686817296906,1.2750764411448863,INLAND
25.10541571855597,18.671200522821422,11.56610185461878,17.487961184448253,11.85056710330429,1.1215417115329502,INLAND
18.0930425819514,17.692059354290826,12.63881455319951,17.055639577539644,13.321117358991234,1.1432727016702324,<1H OCEAN
14.357652724305408,20.256357032762683,14.178061746510625,19.992621088419124,14.801819238041475,1.1465616950075546,<1H OCEAN
15.444735279088695,22.212924356691477,14.585509406810724,24.136298575452795,15.925422116875497,1.4001556975691336,<1H OCEAN
19.128009749992362,26.63873765755758,16.908462985406544,24.589578539144444,18.257247089394724,1.4148425007035177,<1H OCEAN
29.380774421156165,20.127898058550237,13.679978214327171,18.12520914774395,14.563136410389275,1.1914514394063263,<1H OCEAN
12.692051514711967,18.501944701945373,11.653099264457863,16.531473713584393,12.44977269451991,1.3380570627659958,<1H OCEAN
11.555093280194635,22.21109120181763,13.418952339553407,18.336303780621268,14.243809410048996,1.4734050785428006,<1H OCEAN
16.51524124828983,20.623598195099024,14.14587259726437,22.585080159623097,14.976708395295594,0.9260713923696248,<1H OCEAN
25.10541571855597,23.267388876367423,14.615140833080696,19.364248865302425,15.91197589366427,1.2437235554034167,<1H OCEAN
16.51524124828983,19.65978487973701,13.65162991417582,19.509445780967365,14.401343087968442,1.1921177187650893,<1H OCEAN
19.128009749992362,15.0147567744081,9.51011829327341,14.399805276309001,10.395800947459296,1.3419675858637006,NEAR BAY
9.802497571264706,18.773675079277282,11.271121001221575,16.35054300972175,12.132837841648914,1.4734050785428006,INLAND
17.044742128012903,25.101921376108844,18.347209217906336,22.969016443791137,19.752175699766195,1.2869470347180703,NEAR BAY
24.133441293341143,18.501944701945373,11.091571488130276,15.85530056881361,11.86437163741183,1.5146524705642428,<1H OCEAN
24.620512769355848,21.03536582132819,14.00183301386501,21.16749735692044,15.22986745338257,1.3059083572858592,<1H OCEAN
12.126443927677814,18.27669439082309,11.832614440712492,16.910184663297674,12.60724990524873,1.0664899552258436,NEAR OCEAN
29.380774421156165,17.45385340566756,10.25827734445727,14.63336614262961,10.755766634724477,1.7570234734021162,<1H OCEAN
20.65758778171317,15.582723307822473,9.174179155735398,14.407746354819333,9.753049868972637,1.4919786412607603,<1H OCEAN
15.981963583448021,18.827284087131765,12.397357581391878,16.87330400512557,13.455323746518042,1.2793541605658227,NEAR BAY
15.981963583448021,22.626633234861494,15.31812884488675,20.208135553256877,15.530421447595545,1.2583542587366483,<1H OCEAN
6.717913188524821,17.42065024244384,9.615981419832655,15.377317111518444,10.488455073214286,1.7435671436333393,<1H OCEAN
10.39358234134551,25.42397582608915,17.378865778994694,21.742161220979703,18.719918351891195,1.5852277076576378,<1H OCEAN
13.252256939261265,17.71679755406271,10.814114122305721,14.470879815101128,11.201701733106086,1.01030190816766,INLAND
6.068579840189511,21.194930804516485,12.515139767000372,17.943423137466336,13.321117358991234,1.6006249304421531,INLAND
28.9130548075421,20.522597159156714,13.82628024762737,17.616570565730505,14.234930719810425,0.8630024963740103,INLAND
21.16177165332299,15.944528008196427,9.736019205425327,13.716208272212453,10.085957109825273,0.9337716174275608,NEAR BAY
12.692051514711967,15.313913682533752,8.784443549659892,13.625654511107534,9.297636171474162,1.3990767661840562,INLAND
12.692051514711967,18.695457104407005,12.248256410423265,18.250925649393203,13.075311795978331,1.39751801641195,<1H OCEAN
14.357652724305408,22.704336458910827,12.79329193280795,18.37016081737537,13.733808327908509,1.9118936316093051,NEAR OCEAN
21.16177165332299,17.461207725966474,11.609809820482907,18.77203409671979,12.701866839530496,0.9165005603134802,INLAND
29.380774421156165,16.135590394370727,12.595010438508128,15.045604386436922,12.678370950653475,1.0959499157778512,NEAR BAY
12.126443927677814,25.263248050351528,16.47913089528413,23.564147752579895,17.93763996423592,1.4408285891216313,<1H OCEAN
10.39358234134551,21.232707506424678,13.77103784334659,18.340545013098914,14.401343087968442,1.271097555228368,INLAND
12.692051514711967,15.935044255098902,9.702090206882554,13.778717307875398,10.165433158140731,1.509563776881279,INLAND
13.252256939261265,21.540105248681428,13.135750711263773,18.112071100270665,13.95266127556643,1.601886148146481,<1H OCEAN
16.51524124828983,25.002059915930825,17.068075349483422,23.679142541530496,18.499209663885797,1.1179688148759142,INLAND
7.980827650907333,25.802364318028555,16.71196116310435,23.698158154746707,17.79242580433023,1.3304744265924902,INLAND
5.405224086078479,25.778909123378906,16.852975704061024,22.32041529500594,18.113779888643283,1.5969044902856238,<1H OCEAN
26.068947676046907,20.237118352613486,11.16427289892234,15.873908737446438,12.236389353940174,2.0001661578183834,<1H OCEAN
11.555093280194635,32.17851242825459,21.03143565422016,29.560077391885358,23.01856484476149,1.2893344716783055,<1H OCEAN
24.133441293341143,19.532902168082686,13.182783916496458,17.956890810438907,13.915202424530024,1.4342521180469208,<1H OCEAN
20.65758778171317,17.577704854328704,10.917074441366697,16.321797369694867,12.040479637183983,1.3326057776335922,INLAND
11.555093280194635,23.10598973802462,13.853680271472655,21.24489206184988,14.801819238041475,1.685753304482058,<1H OCEAN
4.027264866214044,19.288376910688616,11.975343246412695,14.916248998955844,11.417591151388015,1.3628383460765139,<1H OCEAN
16.51524124828983,14.644804850480662,10.029149478285856,15.861509562080567,10.87546312239653,1.1146854998145774,<1H OCEAN
19.640807539748387,18.84801439533395,12.63881455319951,20.042913461412333,13.183548297634669,0.7217595401973952,<1H OCEAN
27.024473111874542,13.654546434960167,9.327080782719705,14.746683168497135,10.18508453985437,0.6294416116149246,NEAR OCEAN
19.640807539748387,20.49015469462275,12.716670805519273,18.69590791350327,13.820458360096367,1.26973096487449,INLAND
20.65758778171317,21.37777491799729,15.143962461575132,23.010341521222998,15.932134493832406,0.8907974428596876,<1H OCEAN
5.405224086078479,24.839476088392633,16.44510638300882,21.02796832006755,17.117444018432124,1.2514026367049775,INLAND
29.380774421156165,16.951875407977987,10.243392199743313,13.716208272212453,10.615117448213487,1.5032429451586835,NEAR BAY
12.126443927677814,22.040495690526097,13.22164037226874,16.952077657128743,12.987137735032135,1.7385515701734362,NEAR OCEAN
20.150632231241854,22.2822554368476,14.286050397661327,20.40169253984993,15.22986745338257,1.0849443871256652,INLAND
13.807365639704402,25.209399032065544,16.20567453980663,22.434196170902865,17.545127775205398,1.4466859759985675,<1H OCEAN
17.570626505468528,18.489461332412883,13.267870774737203,17.96137409181049,14.163405120473044,0.9786556460375196,<1H OCEAN
20.65758778171317,17.969134511054246,10.572991315210286,14.470879815101128,11.106145433218986,1.3194816410283396,INLAND
15.444735279088695,24.10617448528485,15.502103073674583,20.468275533670365,16.624450970821126,1.5855442483853084,<1H OCEAN
15.981963583448021,23.575930704929238,15.29730717167021,21.46147929893668,16.316107641574654,1.2466950850350689,<1H OCEAN
22.658582011713033,15.340327758796034,8.994554822759515,12.744476409995427,9.369111380286627,1.6615481334338682,NEAR BAY
21.16177165332299,21.23689277856743,14.286050397661327,18.90232494053216,15.341542242645417,1.4498509157806878,NEAR OCEAN
27.024473111874542,20.198480787313233,13.65162991417582,20.292625079151904,14.32311060090728,1.0279034753723366,<1H OCEAN
21.66327538778403,17.627993281664118,11.533040620090285,19.552442913866408,13.009316647612073,1.171840549831744,<1H OCEAN
19.640807539748387,16.879546928950987,9.933781168139642,14.517776147594295,10.262845513205317,1.3592243989277264,<1H OCEAN
18.61212775946677,19.419894455873333,11.282835043074527,15.464069715129435,12.337899994163676,1.5156326473112776,NEAR OCEAN
15.444735279088695,21.700882271393642,15.909342971332627,27.739534899412245,17.12861374932601,1.1632921773441327,<1H OCEAN
10.977616881642048,20.413085689097326,12.810155567987183,17.573976350490753,13.331557862927381,1.3824263313489413,INLAND
12.126443927677814,26.776916884414373,17.540991155661153,23.66432322075625,18.790539334772806,1.4779931031311373,<1H OCEAN
7.354885271790876,18.508177375838418,12.452081191750684,17.152518318914474,13.279155571314435,0.8103782482971311,INLAND
7.354885271790876,20.00697924043215,12.295358737282159,18.032706542212708,12.920047241304765,1.2793541605658227,INLAND
19.640807539748387,18.610161395485655,11.533040620090285,17.39594062785319,11.986941750666432,1.1083364401582496,INLAND
13.807365639704402,22.486509600244617,16.852975704061024,26.135159647788278,18.157129031809028,1.1149505432307838,<1H OCEAN
10.39358234134551,30.433296814312488,18.513935295968732,25.728404467259963,20.12438927613561,1.6448268364008385,<1H OCEAN
28.44360625657859,13.065395883654963,9.52796054384455,13.858056892497396,8.973044194936813,0.7915013946695134,NEAR OCEAN
20.150632231241854,18.063306629009418,12.123530417535886,19.505851153744082,12.535155361594667,0.9102848083223726,INLAND
18.0930425819514,8.586190857883887,4.501587605115904,6.443514826425228,4.27116963550304,2.0342755931967322,INLAND
20.150632231241854,19.786915183797568,13.343981595822711,18.867029309915438,14.109171646470074,1.043501001107288,INLAND
21.66327538778403,17.64585549561674,10.735243451132892,15.282464089206924,11.4024838778143,1.5432196257572424,<1H OCEAN
12.692051514711967,20.422472559503756,13.35152932748032,17.351900709521928,13.151303144442018,0.9095339019547248,INLAND
24.620512769355848,9.355305626661615,5.723125648646618,9.684919158045128,6.520003599345888,1.0386319869965073,<1H OCEAN
17.044742128012903,23.75061965378719,15.577009562415403,20.992688534984836,16.57001952163754,1.2651946385792776,<1H OCEAN
18.61212775946677,18.016395387268005,12.113796857468747,19.037935639703257,12.863490568936784,0.9144747044590138,INLAND
15.981963583448021,17.975907696702375,12.005361741688763,17.92542446953384,12.82926733435069,1.2750764411448863,<1H OCEAN
24.620512769355848,21.67334356684132,13.77103784334659,18.06809390955166,13.733808327908509,1.024440495141718,INLAND
9.802497571264706,12.028331518410415,8.561790086942903,9.181105639952216,7.908913667622166,1.1607464321610348,<1H OCEAN
10.39358234134551,33.558423656533684,20.91689921523099,30.36674012982327,23.067128107939165,1.5813229458117,<1H OCEAN
17.044742128012903,25.14507868075988,17.966977120522465,22.382450360699977,19.616057132749635,1.2976023364433031,NEAR OCEAN
8.596829717264344,17.901000533485316,10.955060804683239,13.02758943083678,9.554053497532461,1.4095044255124856,INLAND
3.305996088150214,20.501758458942017,13.701136474906312,17.192882922321598,13.685086276832152,1.5530248210982134,NEAR OCEAN
12.692051514711967,19.992026383283243,13.615971080796841,18.76804798218074,14.588279695226172,1.1656849859786584,NEAR OCEAN
10.977616881642048,16.40435246778562,9.193626648744793,13.716208272212453,9.901789270755549,1.6336650834211792,<1H OCEAN
6.717913188524821,32.24424905423815,20.590931226851975,23.07649195215,18.544809510245006,1.2592354221656241,INLAND
4.725720963254659,26.272895029846794,17.223581296718823,22.768678962030332,18.693255589477264,1.522391185479243,<1H OCEAN
